REP AVG STDV    MIN MAX GRAPH   ORDER   SIZE    AG
100	0.00163	0.00003	0.00159	0.00171	   Digraph	050	426	      dijk	
100	0.05201	0.00265	0.04849	0.06019	   Digraph	050	429	      bell	
100	0.00094	0.00002	0.00092	0.00102	   Digraph	050	429	     fbell	
100	0.00162	0.00046	0.00154	0.00617	   Digraph	050	429	      dijk	
100	0.05279	0.00306	0.04849	0.06505	   Digraph	050	432	      bell	
100	0.00100	0.00004	0.00097	0.00114	   Digraph	050	432	     fbell	
100	0.00164	0.00003	0.00161	0.00170	   Digraph	050	432	      dijk	
100	0.05284	0.00335	0.04382	0.06787	   Digraph	050	435	      bell	
100	0.00081	0.00002	0.00079	0.00090	   Digraph	050	435	     fbell	
100	0.00163	0.00004	0.00160	0.00175	   Digraph	050	435	      dijk	
100	0.05322	0.00301	0.04882	0.06479	   Digraph	050	438	      bell	
100	0.00087	0.00002	0.00085	0.00098	   Digraph	050	438	     fbell	
100	0.00161	0.00003	0.00158	0.00173	   Digraph	050	438	      dijk	
100	0.05350	0.00294	0.04964	0.06496	   Digraph	050	441	      bell	
100	0.00097	0.00002	0.00095	0.00105	   Digraph	050	441	     fbell	
100	0.00172	0.00004	0.00168	0.00194	   Digraph	050	441	      dijk	
100	0.05385	0.00272	0.04985	0.06079	   Digraph	050	444	      bell	
100	0.00090	0.00047	0.00083	0.00556	   Digraph	050	444	     fbell	
100	0.00163	0.00004	0.00160	0.00186	   Digraph	050	444	      dijk	
100	0.05429	0.00331	0.04575	0.06945	   Digraph	050	447	      bell	
100	0.00097	0.00002	0.00094	0.00103	   Digraph	050	447	     fbell	
100	0.00163	0.00003	0.00160	0.00174	   Digraph	050	447	      dijk	
100	0.05481	0.00270	0.05083	0.06129	   Digraph	050	450	      bell	
100	0.00094	0.00004	0.00091	0.00115	   Digraph	050	450	     fbell	
100	0.00167	0.00004	0.00163	0.00185	   Digraph	050	450	      dijk	
100	0.05515	0.00270	0.05117	0.06291	   Digraph	050	453	      bell	
100	0.00097	0.00003	0.00094	0.00110	   Digraph	050	453	     fbell	
100	0.00163	0.00003	0.00160	0.00172	   Digraph	050	453	      dijk	
100	0.05564	0.00342	0.05146	0.07705	   Digraph	050	456	      bell	
100	0.00074	0.00001	0.00073	0.00085	   Digraph	050	456	     fbell	
100	0.00158	0.00002	0.00157	0.00165	   Digraph	050	456	      dijk	
100	0.05514	0.00292	0.05075	0.06402	   Digraph	050	459	      bell	
100	0.00085	0.00006	0.00080	0.00112	   Digraph	050	459	     fbell	
100	0.00178	0.00019	0.00167	0.00271	   Digraph	050	459	      dijk	
100	0.05522	0.00292	0.05102	0.06620	   Digraph	050	462	      bell	
100	0.00096	0.00003	0.00093	0.00108	   Digraph	050	462	     fbell	
100	0.00171	0.00046	0.00163	0.00628	   Digraph	050	462	      dijk	
100	0.05565	0.00270	0.05190	0.06787	   Digraph	050	465	      bell	
100	0.00090	0.00003	0.00087	0.00101	   Digraph	050	465	     fbell	
100	0.00167	0.00005	0.00164	0.00188	   Digraph	050	465	      dijk	
100	0.05633	0.00329	0.05201	0.07476	   Digraph	050	468	      bell	
100	0.00080	0.00002	0.00078	0.00088	   Digraph	050	468	     fbell	
100	0.00163	0.00003	0.00160	0.00178	   Digraph	050	468	      dijk	
100	0.05654	0.00278	0.05216	0.06744	   Digraph	050	471	      bell	
100	0.00074	0.00002	0.00073	0.00081	   Digraph	050	471	     fbell	
100	0.00163	0.00003	0.00160	0.00174	   Digraph	050	471	      dijk	
100	0.05648	0.00240	0.05279	0.06295	   Digraph	050	474	      bell	
100	0.00103	0.00003	0.00101	0.00112	   Digraph	050	474	     fbell	
100	0.00166	0.00003	0.00163	0.00177	   Digraph	050	474	      dijk	
100	0.05728	0.00287	0.05278	0.06823	   Digraph	050	477	      bell	
100	0.00114	0.00003	0.00112	0.00121	   Digraph	050	477	     fbell	
100	0.00177	0.00047	0.00168	0.00646	   Digraph	050	477	      dijk	
100	0.05731	0.00344	0.04851	0.07650	   Digraph	050	480	      bell	
100	0.00106	0.00002	0.00104	0.00116	   Digraph	050	480	     fbell	
100	0.00164	0.00004	0.00161	0.00181	   Digraph	050	480	      dijk	
100	0.05788	0.00282	0.05376	0.07101	   Digraph	050	483	      bell	
100	0.00092	0.00003	0.00090	0.00101	   Digraph	050	483	     fbell	
100	0.00172	0.00047	0.00164	0.00637	   Digraph	050	483	      dijk	
100	0.05820	0.00268	0.05416	0.06947	   Digraph	050	486	      bell	
100	0.00092	0.00002	0.00089	0.00099	   Digraph	050	486	     fbell	
100	0.00170	0.00003	0.00167	0.00180	   Digraph	050	486	      dijk	
100	0.05889	0.00272	0.05482	0.06888	   Digraph	050	489	      bell	
100	0.00090	0.00049	0.00083	0.00574	   Digraph	050	489	     fbell	
100	0.00172	0.00004	0.00168	0.00191	   Digraph	050	489	      dijk	
100	0.05909	0.00369	0.04960	0.08090	   Digraph	050	492	      bell	
100	0.00098	0.00003	0.00096	0.00108	   Digraph	050	492	     fbell	
100	0.00168	0.00008	0.00164	0.00231	   Digraph	050	492	      dijk	
100	0.05941	0.00276	0.05510	0.06791	   Digraph	050	495	      bell	
100	0.00098	0.00002	0.00096	0.00106	   Digraph	050	495	     fbell	
100	0.00170	0.00004	0.00167	0.00181	   Digraph	050	495	      dijk	
100	0.05904	0.00259	0.05478	0.06919	   Digraph	050	498	      bell	
100	0.00108	0.00002	0.00105	0.00114	   Digraph	050	498	     fbell	
100	0.00175	0.00003	0.00172	0.00183	   Digraph	050	498	      dijk	
100	0.05942	0.00250	0.05541	0.06790	   Digraph	050	501	      bell	
100	0.00084	0.00003	0.00081	0.00096	   Digraph	050	501	     fbell	
100	0.00168	0.00004	0.00165	0.00180	   Digraph	050	501	      dijk	
100	0.05990	0.00336	0.05000	0.07901	   Digraph	050	504	      bell	
100	0.00106	0.00003	0.00103	0.00120	   Digraph	050	504	     fbell	
100	0.00166	0.00003	0.00163	0.00178	   Digraph	050	504	      dijk	
100	0.06048	0.00283	0.05630	0.07126	   Digraph	050	507	      bell	
100	0.00112	0.00003	0.00110	0.00120	   Digraph	050	507	     fbell	
100	0.00170	0.00003	0.00167	0.00185	   Digraph	050	507	      dijk	
100	0.06054	0.00254	0.05627	0.06898	   Digraph	050	510	      bell	
100	0.00094	0.00002	0.00093	0.00103	   Digraph	050	510	     fbell	
100	0.00170	0.00003	0.00167	0.00184	   Digraph	050	510	      dijk	
100	0.06144	0.00264	0.05709	0.07089	   Digraph	050	513	      bell	
100	0.00140	0.00227	0.00115	0.02398	   Digraph	050	513	     fbell	
100	0.00171	0.00003	0.00169	0.00184	   Digraph	050	513	      dijk	
100	0.06113	0.00251	0.05651	0.06889	   Digraph	050	516	      bell	
100	0.00111	0.00045	0.00104	0.00561	   Digraph	050	516	     fbell	
100	0.00174	0.00009	0.00169	0.00209	   Digraph	050	516	      dijk	
100	0.06060	0.00235	0.05640	0.06849	   Digraph	050	519	      bell	
100	0.00087	0.00003	0.00085	0.00108	   Digraph	050	519	     fbell	
100	0.00175	0.00045	0.00167	0.00622	   Digraph	050	519	      dijk	
100	0.06189	0.00229	0.05750	0.06844	   Digraph	050	522	      bell	
100	0.00082	0.00003	0.00080	0.00097	   Digraph	050	522	     fbell	
100	0.00168	0.00004	0.00165	0.00183	   Digraph	050	522	      dijk	
100	0.06214	0.00324	0.05213	0.08295	   Digraph	050	525	      bell	
100	0.00095	0.00003	0.00092	0.00104	   Digraph	050	525	     fbell	
100	0.00171	0.00003	0.00168	0.00179	   Digraph	050	525	      dijk	
100	0.06222	0.00239	0.05805	0.06964	   Digraph	050	528	      bell	
100	0.00111	0.00003	0.00108	0.00119	   Digraph	050	528	     fbell	
100	0.00174	0.00003	0.00171	0.00186	   Digraph	050	528	      dijk	
100	0.06321	0.00260	0.05871	0.07320	   Digraph	050	531	      bell	
100	0.00118	0.00047	0.00111	0.00586	   Digraph	050	531	     fbell	
100	0.00168	0.00004	0.00164	0.00182	   Digraph	050	531	      dijk	
100	0.06263	0.00235	0.05854	0.07217	   Digraph	050	534	      bell	
100	0.00115	0.00003	0.00113	0.00124	   Digraph	050	534	     fbell	
100	0.00177	0.00045	0.00169	0.00619	   Digraph	050	534	      dijk	
100	0.06361	0.00321	0.05284	0.08177	   Digraph	050	537	      bell	
100	0.00092	0.00003	0.00090	0.00104	   Digraph	050	537	     fbell	
100	0.00186	0.00004	0.00183	0.00197	   Digraph	050	537	      dijk	
100	0.06421	0.00236	0.05971	0.07112	   Digraph	050	540	      bell	
100	0.00105	0.00003	0.00103	0.00123	   Digraph	050	540	     fbell	
100	0.00171	0.00004	0.00168	0.00181	   Digraph	050	540	      dijk	
100	0.06375	0.00267	0.05894	0.07245	   Digraph	050	543	      bell	
100	0.00101	0.00002	0.00099	0.00109	   Digraph	050	543	     fbell	
100	0.00168	0.00003	0.00165	0.00177	   Digraph	050	543	      dijk	
100	0.06446	0.00233	0.05996	0.07224	   Digraph	050	546	      bell	
100	0.00112	0.00003	0.00109	0.00120	   Digraph	050	546	     fbell	
100	0.00176	0.00003	0.00173	0.00186	   Digraph	050	546	      dijk	
100	0.06443	0.00268	0.05957	0.07633	   Digraph	050	549	      bell	
100	0.00100	0.00003	0.00097	0.00109	   Digraph	050	549	     fbell	
100	0.00174	0.00003	0.00170	0.00185	   Digraph	050	549	      dijk	
100	0.06498	0.00240	0.06048	0.07579	   Digraph	050	552	      bell	
100	0.00120	0.00004	0.00117	0.00144	   Digraph	050	552	     fbell	
100	0.00175	0.00003	0.00172	0.00185	   Digraph	050	552	      dijk	
100	0.06578	0.00239	0.06113	0.07361	   Digraph	050	555	      bell	
100	0.00122	0.00003	0.00119	0.00138	   Digraph	050	555	     fbell	
100	0.00172	0.00004	0.00169	0.00186	   Digraph	050	555	      dijk	
100	0.06648	0.00272	0.06121	0.07758	   Digraph	050	558	      bell	
100	0.00123	0.00048	0.00116	0.00604	   Digraph	050	558	     fbell	
100	0.00173	0.00005	0.00169	0.00198	   Digraph	050	558	      dijk	
100	0.06610	0.00229	0.06135	0.07482	   Digraph	050	561	      bell	
100	0.00091	0.00002	0.00089	0.00102	   Digraph	050	561	     fbell	
100	0.00173	0.00004	0.00169	0.00188	   Digraph	050	561	      dijk	
100	0.06615	0.00215	0.06132	0.07312	   Digraph	050	564	      bell	
100	0.00129	0.00003	0.00126	0.00144	   Digraph	050	564	     fbell	
100	0.00181	0.00045	0.00173	0.00626	   Digraph	050	564	      dijk	
100	0.06658	0.00258	0.06187	0.07980	   Digraph	050	567	      bell	
100	0.00127	0.00003	0.00124	0.00137	   Digraph	050	567	     fbell	
100	0.00185	0.00003	0.00182	0.00196	   Digraph	050	567	      dijk	
100	0.06656	0.00312	0.05593	0.08492	   Digraph	050	570	      bell	
100	0.00127	0.00003	0.00125	0.00138	   Digraph	050	570	     fbell	
100	0.00180	0.00045	0.00171	0.00625	   Digraph	050	570	      dijk	
100	0.06792	0.00232	0.06272	0.07912	   Digraph	050	573	      bell	
100	0.00089	0.00003	0.00086	0.00103	   Digraph	050	573	     fbell	
100	0.00172	0.00004	0.00169	0.00185	   Digraph	050	573	      dijk	
100	0.06739	0.00245	0.06234	0.08014	   Digraph	050	576	      bell	
100	0.00084	0.00002	0.00082	0.00093	   Digraph	050	576	     fbell	
100	0.00176	0.00047	0.00169	0.00640	   Digraph	050	576	      dijk	
100	0.06761	0.00218	0.06308	0.07782	   Digraph	050	579	      bell	
100	0.00115	0.00003	0.00112	0.00124	   Digraph	050	579	     fbell	
100	0.00172	0.00003	0.00169	0.00183	   Digraph	050	579	      dijk	
100	0.06813	0.00243	0.06344	0.07791	   Digraph	050	582	      bell	
100	0.00105	0.00003	0.00102	0.00113	   Digraph	050	582	     fbell	
100	0.00181	0.00004	0.00177	0.00202	   Digraph	050	582	      dijk	
100	0.06833	0.00275	0.06341	0.08124	   Digraph	050	585	      bell	
100	0.00095	0.00003	0.00093	0.00104	   Digraph	050	585	     fbell	
100	0.00180	0.00045	0.00172	0.00626	   Digraph	050	585	      dijk	
100	0.06826	0.00210	0.06373	0.07834	   Digraph	050	588	      bell	
100	0.00127	0.00003	0.00124	0.00137	   Digraph	050	588	     fbell	
100	0.00180	0.00004	0.00177	0.00196	   Digraph	050	588	      dijk	
100	0.06918	0.00305	0.05792	0.08847	   Digraph	050	591	      bell	
100	0.00098	0.00003	0.00096	0.00106	   Digraph	050	591	     fbell	
100	0.00177	0.00004	0.00173	0.00191	   Digraph	050	591	      dijk	
100	0.06979	0.00353	0.06449	0.08776	   Digraph	050	594	      bell	
100	0.00117	0.00004	0.00115	0.00136	   Digraph	050	594	     fbell	
100	0.00186	0.00045	0.00178	0.00632	   Digraph	050	594	      dijk	
100	0.06939	0.00192	0.06474	0.07427	   Digraph	050	597	      bell	
100	0.00132	0.00003	0.00129	0.00142	   Digraph	050	597	     fbell	
100	0.00178	0.00005	0.00174	0.00194	   Digraph	050	597	      dijk	
100	0.07026	0.00185	0.06559	0.07530	   Digraph	050	600	      bell	
100	0.00098	0.00003	0.00096	0.00116	   Digraph	050	600	     fbell	
100	0.00172	0.00004	0.00169	0.00186	   Digraph	050	600	      dijk	
100	0.07017	0.00219	0.06537	0.07940	   Digraph	050	603	      bell	
100	0.00103	0.00003	0.00101	0.00125	   Digraph	050	603	     fbell	
100	0.00181	0.00004	0.00178	0.00193	   Digraph	050	603	      dijk	
100	0.07040	0.00199	0.06570	0.07954	   Digraph	050	606	      bell	
100	0.00127	0.00045	0.00119	0.00569	   Digraph	050	606	     fbell	
100	0.00175	0.00004	0.00171	0.00188	   Digraph	050	606	      dijk	
100	0.07194	0.00250	0.06616	0.08341	   Digraph	050	609	      bell	
100	0.00156	0.00047	0.00148	0.00627	   Digraph	050	609	     fbell	
100	0.00178	0.00004	0.00174	0.00190	   Digraph	050	609	      dijk	
100	0.07221	0.00207	0.06723	0.08271	   Digraph	050	612	      bell	
100	0.00121	0.00004	0.00118	0.00148	   Digraph	050	612	     fbell	
100	0.00184	0.00004	0.00180	0.00202	   Digraph	050	612	      dijk	
100	0.07207	0.00258	0.06689	0.08567	   Digraph	050	615	      bell	
100	0.00136	0.00003	0.00133	0.00145	   Digraph	050	615	     fbell	
100	0.00180	0.00009	0.00176	0.00260	   Digraph	050	615	      dijk	
100	0.07261	0.00214	0.06781	0.08549	   Digraph	050	618	      bell	
100	0.00114	0.00003	0.00111	0.00123	   Digraph	050	618	     fbell	
100	0.00183	0.00004	0.00179	0.00195	   Digraph	050	618	      dijk	
100	0.07324	0.00186	0.06819	0.08210	   Digraph	050	621	      bell	
100	0.00127	0.00003	0.00124	0.00142	   Digraph	050	621	     fbell	
100	0.00183	0.00049	0.00174	0.00667	   Digraph	050	621	      dijk	
100	0.07264	0.00307	0.06068	0.09272	   Digraph	050	624	      bell	
100	0.00090	0.00002	0.00088	0.00100	   Digraph	050	624	     fbell	
100	0.00176	0.00046	0.00168	0.00629	   Digraph	050	624	      dijk	
100	0.07219	0.00182	0.06744	0.08120	   Digraph	050	627	      bell	
100	0.00100	0.00002	0.00098	0.00110	   Digraph	050	627	     fbell	
100	0.00181	0.00004	0.00178	0.00198	   Digraph	050	627	      dijk	
100	0.07303	0.00183	0.06815	0.08304	   Digraph	050	630	      bell	
100	0.00101	0.00003	0.00099	0.00111	   Digraph	050	630	     fbell	
100	0.00185	0.00004	0.00182	0.00199	   Digraph	050	630	      dijk	
100	0.07390	0.00207	0.06904	0.08407	   Digraph	050	633	      bell	
100	0.00104	0.00003	0.00102	0.00116	   Digraph	050	633	     fbell	
100	0.00179	0.00005	0.00176	0.00208	   Digraph	050	633	      dijk	
100	0.07420	0.00249	0.06835	0.08882	   Digraph	050	636	      bell	
100	0.00098	0.00003	0.00096	0.00110	   Digraph	050	636	     fbell	
100	0.00184	0.00048	0.00175	0.00656	   Digraph	050	636	      dijk	
100	0.07397	0.00209	0.06880	0.08783	   Digraph	050	639	      bell	
100	0.00114	0.00002	0.00112	0.00124	   Digraph	050	639	     fbell	
100	0.00185	0.00046	0.00177	0.00645	   Digraph	050	639	      dijk	
100	0.07533	0.00177	0.07021	0.08506	   Digraph	050	642	      bell	
100	0.00108	0.00002	0.00106	0.00118	   Digraph	050	642	     fbell	
100	0.00180	0.00004	0.00177	0.00192	   Digraph	050	642	      dijk	
100	0.07591	0.00184	0.07061	0.08504	   Digraph	050	645	      bell	
100	0.00114	0.00003	0.00112	0.00127	   Digraph	050	645	     fbell	
100	0.00185	0.00004	0.00181	0.00207	   Digraph	050	645	      dijk	
100	0.07602	0.00288	0.06284	0.09544	   Digraph	050	648	      bell	
100	0.00120	0.00003	0.00118	0.00133	   Digraph	050	648	     fbell	
100	0.00191	0.00004	0.00187	0.00209	   Digraph	050	648	      dijk	
100	0.07561	0.00202	0.07050	0.08893	   Digraph	050	651	      bell	
100	0.00130	0.00003	0.00127	0.00140	   Digraph	050	651	     fbell	
100	0.00181	0.00048	0.00173	0.00657	   Digraph	050	651	      dijk	
100	0.07653	0.00177	0.07144	0.08697	   Digraph	050	654	      bell	
100	0.00099	0.00003	0.00096	0.00109	   Digraph	050	654	     fbell	
100	0.00184	0.00048	0.00175	0.00654	   Digraph	050	654	      dijk	
100	0.07761	0.00175	0.07234	0.08783	   Digraph	050	657	      bell	
100	0.00131	0.00003	0.00128	0.00142	   Digraph	050	657	     fbell	
100	0.00180	0.00005	0.00177	0.00202	   Digraph	050	657	      dijk	
100	0.07675	0.00250	0.07135	0.09147	   Digraph	050	660	      bell	
100	0.00124	0.00003	0.00122	0.00137	   Digraph	050	660	     fbell	
100	0.00184	0.00004	0.00181	0.00202	   Digraph	050	660	      dijk	
100	0.07674	0.00154	0.07194	0.08698	   Digraph	050	663	      bell	
100	0.00103	0.00003	0.00101	0.00113	   Digraph	050	663	     fbell	
100	0.00186	0.00004	0.00183	0.00199	   Digraph	050	663	      dijk	
100	0.07756	0.00152	0.07273	0.08809	   Digraph	050	666	      bell	
100	0.00144	0.00003	0.00142	0.00158	   Digraph	050	666	     fbell	
100	0.00180	0.00004	0.00176	0.00198	   Digraph	050	666	      dijk	
100	0.07853	0.00184	0.07264	0.08922	   Digraph	050	669	      bell	
100	0.00109	0.00003	0.00107	0.00126	   Digraph	050	669	     fbell	
100	0.00177	0.00004	0.00174	0.00190	   Digraph	050	669	      dijk	
100	0.07882	0.00204	0.07344	0.09075	   Digraph	050	672	      bell	
100	0.00135	0.00003	0.00133	0.00146	   Digraph	050	672	     fbell	
100	0.00186	0.00005	0.00182	0.00209	   Digraph	050	672	      dijk	
100	0.07876	0.00207	0.07281	0.09344	   Digraph	050	675	      bell	
100	0.00109	0.00003	0.00107	0.00119	   Digraph	050	675	     fbell	
100	0.00185	0.00004	0.00181	0.00199	   Digraph	050	675	      dijk	
100	0.07811	0.00133	0.07316	0.08471	   Digraph	050	678	      bell	
100	0.00112	0.00003	0.00109	0.00124	   Digraph	050	678	     fbell	
100	0.00190	0.00004	0.00186	0.00202	   Digraph	050	678	      dijk	
100	0.07979	0.00237	0.07198	0.09662	   Digraph	050	681	      bell	
100	0.00135	0.00003	0.00132	0.00149	   Digraph	050	681	     fbell	
100	0.00193	0.00004	0.00190	0.00208	   Digraph	050	681	      dijk	
100	0.07987	0.00144	0.07433	0.09009	   Digraph	050	684	      bell	
100	0.00112	0.00003	0.00110	0.00123	   Digraph	050	684	     fbell	
100	0.00188	0.00004	0.00185	0.00203	   Digraph	050	684	      dijk	
100	0.08032	0.00133	0.07513	0.09134	   Digraph	050	687	      bell	
100	0.00127	0.00004	0.00124	0.00151	   Digraph	050	687	     fbell	
100	0.00185	0.00009	0.00180	0.00268	   Digraph	050	687	      dijk	
100	0.08089	0.00162	0.07578	0.09503	   Digraph	050	690	      bell	
100	0.00101	0.00003	0.00099	0.00113	   Digraph	050	690	     fbell	
100	0.00178	0.00004	0.00174	0.00193	   Digraph	050	690	      dijk	
100	0.08040	0.00178	0.07614	0.09502	   Digraph	050	693	      bell	
100	0.00122	0.00003	0.00119	0.00136	   Digraph	050	693	     fbell	
100	0.00187	0.00004	0.00184	0.00202	   Digraph	050	693	      dijk	
100	0.08072	0.00165	0.07608	0.09167	   Digraph	050	696	      bell	
100	0.00109	0.00003	0.00106	0.00120	   Digraph	050	696	     fbell	
100	0.00179	0.00005	0.00175	0.00196	   Digraph	050	696	      dijk	
100	0.08079	0.00170	0.07902	0.09175	   Digraph	050	699	      bell	
100	0.00111	0.00002	0.00110	0.00121	   Digraph	050	699	     fbell	
100	0.00189	0.00004	0.00186	0.00211	   Digraph	050	699	      dijk	
100	0.08181	0.00379	0.07964	0.11517	   Digraph	050	702	      bell	
100	0.00140	0.00005	0.00137	0.00166	   Digraph	050	702	     fbell	
100	0.00190	0.00006	0.00186	0.00228	   Digraph	050	702	      dijk	
100	0.08193	0.00311	0.07984	0.10789	   Digraph	050	705	      bell	
100	0.00105	0.00004	0.00102	0.00136	   Digraph	050	705	     fbell	
100	0.00189	0.00006	0.00185	0.00215	   Digraph	050	705	      dijk	
100	0.08231	0.00237	0.08030	0.09824	   Digraph	050	708	      bell	
100	0.00149	0.00004	0.00146	0.00164	   Digraph	050	708	     fbell	
100	0.00193	0.00005	0.00189	0.00209	   Digraph	050	708	      dijk	
100	0.08244	0.00245	0.08018	0.09407	   Digraph	050	711	      bell	
100	0.00121	0.00010	0.00116	0.00181	   Digraph	050	711	     fbell	
100	0.00184	0.00012	0.00178	0.00273	   Digraph	050	711	      dijk	
100	0.08363	0.00651	0.07803	0.12447	   Digraph	050	714	      bell	
100	0.00127	0.00017	0.00118	0.00252	   Digraph	050	714	     fbell	
100	0.00201	0.00046	0.00189	0.00644	   Digraph	050	714	      dijk	
100	0.08530	0.00395	0.08103	0.10082	   Digraph	050	717	      bell	
100	0.00137	0.00025	0.00122	0.00247	   Digraph	050	717	     fbell	
100	0.00189	0.00010	0.00180	0.00224	   Digraph	050	717	      dijk	
100	0.08557	0.00354	0.08235	0.10862	   Digraph	050	720	      bell	
100	0.00170	0.00015	0.00160	0.00279	   Digraph	050	720	     fbell	
100	0.00194	0.00008	0.00185	0.00222	   Digraph	050	720	      dijk	
100	0.08586	0.00370	0.08148	0.10588	   Digraph	050	723	      bell	
100	0.00121	0.00006	0.00116	0.00146	   Digraph	050	723	     fbell	
100	0.00198	0.00036	0.00182	0.00397	   Digraph	050	723	      dijk	
100	0.08523	0.00305	0.07938	0.10297	   Digraph	050	726	      bell	
100	0.00133	0.00005	0.00129	0.00154	   Digraph	050	726	     fbell	
100	0.00195	0.00022	0.00186	0.00345	   Digraph	050	726	      dijk	
100	0.08507	0.00210	0.08241	0.09517	   Digraph	050	729	      bell	
100	0.00129	0.00004	0.00126	0.00148	   Digraph	050	729	     fbell	
100	0.00195	0.00050	0.00184	0.00690	   Digraph	050	729	      dijk	
100	0.08683	0.00292	0.08289	0.10121	   Digraph	050	732	      bell	
100	0.00146	0.00027	0.00134	0.00301	   Digraph	050	732	     fbell	
100	0.00191	0.00009	0.00185	0.00235	   Digraph	050	732	      dijk	
100	0.08611	0.00279	0.08260	0.10007	   Digraph	050	735	      bell	
100	0.00123	0.00005	0.00120	0.00155	   Digraph	050	735	     fbell	
100	0.00199	0.00045	0.00187	0.00633	   Digraph	050	735	      dijk	
100	0.08748	0.00424	0.08038	0.10844	   Digraph	050	738	      bell	
100	0.00157	0.00005	0.00152	0.00172	   Digraph	050	738	     fbell	
100	0.00190	0.00006	0.00185	0.00218	   Digraph	050	738	      dijk	
100	0.08706	0.00304	0.08412	0.09962	   Digraph	050	741	      bell	
100	0.00145	0.00004	0.00141	0.00162	   Digraph	050	741	     fbell	
100	0.00190	0.00014	0.00181	0.00247	   Digraph	050	741	      dijk	
100	0.08738	0.00344	0.08319	0.10458	   Digraph	050	744	      bell	
100	0.00159	0.00007	0.00153	0.00185	   Digraph	050	744	     fbell	
100	0.00209	0.00047	0.00193	0.00662	   Digraph	050	744	      dijk	
100	0.08692	0.00226	0.08459	0.09749	   Digraph	050	747	      bell	
100	0.00151	0.00008	0.00146	0.00202	   Digraph	050	747	     fbell	
100	0.00190	0.00007	0.00185	0.00217	   Digraph	050	747	      dijk	
100	0.08734	0.00201	0.08454	0.09824	   Digraph	050	750	      bell	
100	0.00179	0.00057	0.00156	0.00645	   Digraph	050	750	     fbell	
100	0.00201	0.00026	0.00187	0.00335	   Digraph	050	750	      dijk	
100	0.08959	0.00378	0.08484	0.10783	   Digraph	050	753	      bell	
100	0.00129	0.00005	0.00125	0.00154	   Digraph	050	753	     fbell	
100	0.00202	0.00035	0.00183	0.00412	   Digraph	050	753	      dijk	
100	0.08982	0.00440	0.08505	0.10958	   Digraph	050	756	      bell	
100	0.00142	0.00005	0.00138	0.00159	   Digraph	050	756	     fbell	
100	0.00200	0.00045	0.00189	0.00644	   Digraph	050	756	      dijk	
100	0.08776	0.00211	0.08574	0.09960	   Digraph	050	759	      bell	
100	0.00130	0.00004	0.00126	0.00147	   Digraph	050	759	     fbell	
100	0.00189	0.00008	0.00183	0.00232	   Digraph	050	759	      dijk	
100	0.08853	0.00265	0.08408	0.09828	   Digraph	050	762	      bell	
100	0.00191	0.00034	0.00173	0.00404	   Digraph	050	762	     fbell	
100	0.00205	0.00031	0.00190	0.00432	   Digraph	050	762	      dijk	
100	0.08868	0.00240	0.08593	0.10030	   Digraph	050	765	      bell	
100	0.00153	0.00005	0.00149	0.00176	   Digraph	050	765	     fbell	
100	0.00185	0.00005	0.00180	0.00203	   Digraph	050	765	      dijk	
100	0.08958	0.00226	0.08626	0.09941	   Digraph	050	768	      bell	
100	0.00151	0.00049	0.00139	0.00605	   Digraph	050	768	     fbell	
100	0.00193	0.00008	0.00187	0.00229	   Digraph	050	768	      dijk	
100	0.09017	0.00279	0.08698	0.09947	   Digraph	050	771	      bell	
100	0.00131	0.00007	0.00126	0.00180	   Digraph	050	771	     fbell	
100	0.00197	0.00007	0.00191	0.00228	   Digraph	050	771	      dijk	
100	0.09036	0.00279	0.08223	0.10181	   Digraph	050	774	      bell	
100	0.00144	0.00046	0.00135	0.00592	   Digraph	050	774	     fbell	
100	0.00196	0.00011	0.00189	0.00259	   Digraph	050	774	      dijk	
100	0.09057	0.00312	0.08751	0.10116	   Digraph	050	777	      bell	
100	0.00159	0.00045	0.00151	0.00606	   Digraph	050	777	     fbell	
100	0.00197	0.00005	0.00192	0.00216	   Digraph	050	777	      dijk	
100	0.09125	0.00314	0.08703	0.10243	   Digraph	050	780	      bell	
100	0.00137	0.00007	0.00132	0.00188	   Digraph	050	780	     fbell	
100	0.00198	0.00005	0.00193	0.00213	   Digraph	050	780	      dijk	
100	0.09153	0.00355	0.08766	0.11265	   Digraph	050	783	      bell	
100	0.00129	0.00004	0.00126	0.00149	   Digraph	050	783	     fbell	
100	0.00197	0.00011	0.00189	0.00250	   Digraph	050	783	      dijk	
100	0.09183	0.00288	0.08823	0.10676	   Digraph	050	786	      bell	
100	0.00120	0.00016	0.00112	0.00217	   Digraph	050	786	     fbell	
100	0.00191	0.00021	0.00183	0.00318	   Digraph	050	786	      dijk	
100	0.09192	0.00319	0.08731	0.10436	   Digraph	050	789	      bell	
100	0.00149	0.00003	0.00146	0.00159	   Digraph	050	789	     fbell	
100	0.00194	0.00008	0.00188	0.00234	   Digraph	050	789	      dijk	
100	0.09241	0.00304	0.08874	0.10476	   Digraph	050	792	      bell	
100	0.00158	0.00006	0.00153	0.00197	   Digraph	050	792	     fbell	
100	0.00199	0.00004	0.00195	0.00213	   Digraph	050	792	      dijk	
100	0.09169	0.00280	0.08879	0.10572	   Digraph	050	795	      bell	
100	0.00133	0.00023	0.00124	0.00279	   Digraph	050	795	     fbell	
100	0.00193	0.00006	0.00188	0.00212	   Digraph	050	795	      dijk	
